timestamp,model_type,dataset_name,xai_method,seed,duration_seconds,success,error_message
2025-10-30T14:04:34.140189,VQ-VAE_Transformer,CNC_Machining,RISE,1,44.07797837257385,True,
2025-10-30T14:05:18.300602,VQ-VAE_Transformer,CNC_Machining,RISE,2,44.16031002998352,True,
2025-10-30T14:06:02.457663,VQ-VAE_Transformer,CNC_Machining,RISE,3,44.15695643424988,True,
2025-10-30T14:06:46.621702,VQ-VAE_Transformer,CNC_Machining,RISE,4,44.163933992385864,True,
2025-10-30T14:07:27.117706,VQ-VAE_Transformer,CNC_Machining,LIME,0,40.4958975315094,True,
2025-10-30T14:08:07.625625,VQ-VAE_Transformer,CNC_Machining,LIME,1,40.50781846046448,True,
2025-10-30T14:08:48.147597,VQ-VAE_Transformer,CNC_Machining,LIME,2,40.521867752075195,True,
2025-10-30T14:09:28.675148,VQ-VAE_Transformer,CNC_Machining,LIME,3,40.5274555683136,True,
2025-10-30T14:10:09.200660,VQ-VAE_Transformer,CNC_Machining,LIME,4,40.52541422843933,True,
2025-10-30T14:10:09.997255,VQ-VAE_Transformer,Welding,IG,0,0.7964880466461182,True,
2025-10-30T14:10:10.795318,VQ-VAE_Transformer,Welding,IG,1,0.7978684902191162,True,
2025-10-30T14:10:11.590750,VQ-VAE_Transformer,Welding,IG,2,0.7952311038970947,True,
2025-10-30T14:10:12.374725,VQ-VAE_Transformer,Welding,IG,3,0.7837848663330078,True,
2025-10-30T14:10:13.168968,VQ-VAE_Transformer,Welding,IG,4,0.7940359115600586,True,
2025-10-30T14:10:13.377251,VQ-VAE_Transformer,Welding,SM,0,0.208099365234375,True,
2025-10-30T14:10:13.583191,VQ-VAE_Transformer,Welding,SM,1,0.2058272361755371,True,
2025-10-30T14:10:13.782718,VQ-VAE_Transformer,Welding,SM,2,0.1994161605834961,True,
2025-10-30T14:10:13.988133,VQ-VAE_Transformer,Welding,SM,3,0.20523786544799805,True,
2025-10-30T14:10:14.187949,VQ-VAE_Transformer,Welding,SM,4,0.1997067928314209,True,
2025-10-30T14:10:21.571794,VQ-VAE_Transformer,Welding,RISE,0,7.3837316036224365,True,
2025-10-30T14:10:29.093564,VQ-VAE_Transformer,Welding,RISE,1,7.521660327911377,True,
2025-10-30T14:10:36.450456,VQ-VAE_Transformer,Welding,RISE,2,7.3567891120910645,True,
2025-10-30T14:10:43.823070,VQ-VAE_Transformer,Welding,RISE,3,7.3725128173828125,True,
2025-10-30T14:10:51.165785,VQ-VAE_Transformer,Welding,RISE,4,7.342614650726318,True,
2025-10-30T14:10:55.622954,VQ-VAE_Transformer,Welding,LIME,0,4.457059860229492,True,
2025-10-30T14:11:00.082787,VQ-VAE_Transformer,Welding,LIME,1,4.459733486175537,True,
2025-10-30T14:11:04.522915,VQ-VAE_Transformer,Welding,LIME,2,4.440022230148315,True,
2025-10-30T14:11:08.976341,VQ-VAE_Transformer,Welding,LIME,3,4.453328609466553,True,
2025-10-30T14:11:13.428749,VQ-VAE_Transformer,Welding,LIME,4,4.452311277389526,True,
2025-10-30T14:11:15.572032,VQ-VAE_Transformer,ECG,IG,0,2.1431782245635986,True,
2025-10-30T14:11:17.699522,VQ-VAE_Transformer,ECG,IG,1,2.1272778511047363,True,
2025-10-30T14:11:19.802960,VQ-VAE_Transformer,ECG,IG,2,2.1032450199127197,True,
2025-10-30T14:11:21.926679,VQ-VAE_Transformer,ECG,IG,3,2.1235098838806152,True,
2025-10-30T14:11:24.051343,VQ-VAE_Transformer,ECG,IG,4,2.1244542598724365,True,
2025-10-30T14:11:24.391337,VQ-VAE_Transformer,ECG,SM,0,0.3397812843322754,True,
2025-10-30T14:11:24.722645,VQ-VAE_Transformer,ECG,SM,1,0.33120179176330566,True,
